id,bad,wealth,max_unpay_day,score,age,period,education
6269,0,3,,369,32,10,4
6270,0,3,,232,30,6,5
6271,0,7,,370,26,4,2
6272,0,5,,235,36,,4
6273,0,3,,235,21,6,2
6274,0,5,,302,23,6,4
6275,0,5,,313,23,6,
6276,0,6,,321,24,10,3
6277,0,,,226,28,10,5
6278,0,9,,330,24,6,4
6279,0,4,,333,31,6,4
6280,0,4,,316,27,6,4
6281,1,7,,276,29,8,2
6282,0,2,,316,30,6,4
6283,0,5,,374,27,,5
6284,0,2,,243,25,6,1
6285,0,5,,212,27,10,4
6286,0,1,,221,23,10,2
6287,0,5,,253,23,10,2
6288,0,6,,284,29,6,4
6289,0,7,,324,29,,4
6290,0,4,,311,31,,3
6291,0,6,,329,24,6,2
6292,0,3,,295,27,10,4
6293,0,7,,313,27,6,4
6294,0,6,,273,23,6,
6295,0,3,,360,27,6,4
6296,0,2,,345,30,10,1
6297,0,6,,281,34,,4
6298,0,3,,276,25,10,4
6299,0,4,,331,27,10,4
6300,0,4,,368,28,10,4
6301,0,2,,264,40,,4
6302,0,4,,279,25,6,4
6303,0,3,,269,26,6,2
6304,0,4,,305,21,6,4
6305,0,3,,259,24,10,4
6306,0,8,,309,24,6,
6307,0,6,,272,25,4,
6308,0,4,,202,29,6,3
6309,0,6,,394,29,10,4
6310,0,4,,277,27,6,4
6311,0,2,,208,25,10,1
6312,0,7,,259,23,6,
6313,0,3,,326,28,10,4
6314,0,2,,293,28,6,3
6315,0,4,,311,27,10,4
6316,0,2,204,228,24,10,4
6317,0,5,,254,21,6,
6318,0,5,,263,34,4,4
6319,0,4,,324,23,6,2
6320,0,15,,195,22,,
6321,0,8,,323,23,6,2
6322,0,6,,355,25,10,3
6323,0,3,,234,37,,5
6324,0,4,,345,24,6,2
6325,1,2,,270,21,6,2
6326,0,5,,317,47,,5
6327,0,5,,317,23,6,2
6328,0,9,,369,29,10,2
6329,0,6,,354,24,10,
6330,0,5,,332,25,6,3
6331,0,7,,277,23,6,
6332,0,5,171,332,28,8,2
6333,0,5,,407,27,10,4
6334,0,4,,301,32,,4
6335,0,2,,320,23,6,
6336,1,4,201,281,23,6,2
6337,0,4,,367,30,6,5
6338,0,3,,263,25,6,2
6339,0,,,0,30,,
6340,0,5,,332,34,,4
6341,0,6,,311,24,10,
6342,0,3,,332,30,10,
6343,0,5,,294,22,6,3
6344,0,3,,270,27,10,5
6345,0,4,,336,32,8,4
6346,0,5,,313,27,10,4
6347,0,5,,343,28,6,4
6348,0,3,,280,24,10,
6349,0,2,,259,37,10,3
6350,0,1,,263,24,10,
6351,0,6,,271,34,6,4
6352,0,9,184,252,30,10,2
6353,0,5,,260,27,10,
6354,0,3,,285,28,6,4
6355,0,4,,272,22,6,3
6356,0,2,,235,29,10,3
6357,0,5,,328,24,6,1
6358,1,3,171,239,32,,4
6359,0,6,,291,23,6,3
6360,0,2,,327,40,4,2
6361,0,3,,317,23,6,
6362,0,6,,326,38,,3
6363,0,6,184,241,24,10,3
6364,0,5,,307,28,6,4
6365,0,4,,350,33,,4
6366,0,3,,306,35,10,4
6367,0,14,,217,23,6,4
6368,0,1,,209,23,6,2
6369,0,3,,263,25,6,2
6370,0,5,,368,24,6,2
6371,0,6,,286,33,,3
6372,0,3,,334,32,,4
6373,0,5,,334,25,10,4
6374,0,4,,279,25,,4
6375,0,4,,325,27,8,4
6376,0,4,,304,41,4,2
6377,0,7,,362,26,6,2
6378,0,4,,328,33,6,4
6379,0,6,,350,35,10,4
6380,0,4,,291,27,6,2
6381,0,4,,370,26,10,4
6382,0,5,,331,25,,4
6383,1,1,,212,23,10,3
6384,0,4,,286,26,6,3
6385,0,6,,246,24,10,2
6386,0,4,,307,29,6,3
6387,0,4,,350,30,10,
6388,0,4,,267,28,6,4
6389,0,5,,295,35,,4
6390,0,4,,268,34,,3
6391,0,6,,260,23,6,3
6392,0,7,,353,26,6,2
6393,0,6,,368,25,10,3
6394,0,5,,386,26,6,4
6395,0,3,,255,28,6,4
6396,0,9,,336,30,,3
6397,0,4,,331,26,,
6398,0,4,,193,22,6,4
6399,0,4,,315,24,6,4
6400,0,4,,0,22,6,4
6401,0,5,,241,24,10,2
6402,0,3,,338,26,6,4
6403,0,6,,289,32,6,3
6404,0,3,,364,27,,4
6405,0,5,,283,24,6,1
6406,0,4,,304,29,6,
6407,0,5,,274,24,6,3
6408,0,4,,325,26,8,4
6409,0,3,,281,22,6,2
6410,0,3,,263,30,6,
6411,1,3,,312,29,,4
6412,0,3,,337,25,10,
6413,0,4,,339,30,6,4
6414,1,5,,329,23,10,4
6415,0,7,208,234,23,6,4
6416,0,3,,292,26,6,4
6417,0,5,,356,27,10,3
6418,0,3,,237,21,6,3
6419,0,7,,300,24,10,3
6420,0,7,,329,29,10,5
6421,0,5,,277,28,6,4
6422,0,4,,354,31,6,4
6423,0,8,,315,24,6,4
6424,0,6,,243,35,,4
6425,0,10,,390,27,6,4
6426,0,7,,298,31,6,4
6427,0,4,,367,27,8,4
6428,0,3,,335,30,,4
6429,0,5,,301,23,10,2
6430,1,2,,241,23,4,4
6431,0,4,,284,26,6,
6432,0,9,,259,34,6,4
6433,0,3,,287,24,10,4
6434,0,4,,332,37,,4
6435,0,5,,325,22,6,2
6436,0,6,201,239,24,6,2
6437,0,2,,214,22,6,
6438,0,3,,319,38,,4
6439,0,8,,290,37,,4
6440,0,4,,381,24,6,4
6441,1,3,,254,27,6,2
6442,0,3,,277,24,10,3
6443,0,5,,246,28,6,2
6444,0,4,,330,28,6,1
6445,0,,,197,23,4,3
6446,0,4,,205,25,6,
6447,0,3,,316,33,,2
6448,0,7,,306,23,10,4
6449,0,5,,347,36,,4
6450,0,4,,314,22,10,3
6451,0,3,,342,37,6,4
6452,0,5,,287,29,6,4
6453,0,5,,302,26,10,2
6454,0,4,171,320,27,10,2
6455,0,2,,285,26,10,3
6456,0,2,,246,27,10,
6457,0,5,,312,23,10,4
6458,0,4,171,301,27,4,
6459,0,5,,219,21,,2
6460,0,5,,335,31,10,2
6461,0,5,,316,23,6,3
6462,0,4,,266,32,6,5
6463,1,2,184,205,23,10,2
6464,0,3,,276,28,6,4
6465,0,4,,341,25,10,4
6466,0,4,,377,28,6,4
6467,0,2,,232,46,,4
6468,0,5,,323,22,6,2
6469,0,3,,270,37,,4
6470,0,4,171,279,27,4,2
6471,0,3,,311,31,4,3
6472,0,6,,311,28,10,
6473,0,6,,263,32,10,4
6474,0,3,,268,51,,3
6475,0,2,,301,32,,4
6476,0,3,,304,27,6,3
6477,0,5,,294,27,6,4
6478,0,6,,341,28,6,4
6479,0,6,,310,25,6,4
6480,0,4,,326,30,,4
6481,0,7,,290,31,10,4
6482,0,4,,297,24,6,2
6483,0,9,,312,34,,4
6484,0,7,,340,28,6,4
6485,0,3,,271,23,6,4
6486,0,4,,319,30,,
6487,0,4,,330,29,4,4
6488,0,6,,297,30,6,4
6489,0,4,,367,27,10,4
6490,0,2,,275,26,10,
6491,0,3,,263,33,,4
6492,0,3,,331,25,6,4
6493,0,3,,304,30,,3
6494,0,1,,208,22,6,1
6495,0,3,,268,38,10,3
6496,0,4,,349,30,6,4
6497,0,4,,208,26,10,2
6498,0,4,,317,30,10,2
6499,0,5,,368,23,,
6500,0,3,,382,25,6,4
6501,0,4,,297,26,10,4
6502,0,4,,286,23,6,2
6503,0,4,,283,29,6,3
6504,1,2,,193,25,6,4
6505,0,2,,253,29,10,4
6506,0,3,,244,28,4,2
6507,0,4,,383,24,6,1
6508,0,4,,304,27,,4
6509,0,4,,290,23,6,2
6510,0,4,,310,36,6,4
6511,0,,201,205,23,10,
6512,0,3,,367,24,10,
6513,0,2,,251,26,10,3
6514,0,5,,333,29,6,4
6515,0,3,,301,22,6,2
6516,0,4,,300,27,10,4
6517,0,3,,321,26,6,4
6518,1,4,,337,26,8,4
6519,0,9,,308,22,6,1
6520,0,5,,374,31,10,2
6521,0,5,,371,29,10,4
6522,0,3,,266,22,6,2
6523,0,3,,286,33,,4
6524,0,2,,255,21,10,4
6525,0,6,,318,26,6,
6526,0,4,,363,29,6,4
6527,0,7,,317,41,,4
6528,0,4,,343,27,10,4
6529,0,3,,359,30,6,4
6530,0,6,,301,23,6,2
6531,0,3,,193,22,6,4
6532,0,6,,309,28,6,4
6533,0,6,,295,24,10,4
6534,0,11,,338,26,10,4
6535,0,4,,340,33,10,3
6536,0,1,,205,25,10,3
6537,0,7,,403,27,10,4
6538,0,4,,363,26,10,
6539,1,3,,282,26,10,2
6540,0,6,,388,31,6,4
6541,0,3,,331,31,,4
6542,0,4,,323,36,,4
6543,0,6,,363,39,,5
6544,0,,,229,27,10,2
6545,0,14,,388,36,8,
6546,0,6,,417,31,,4
6547,0,4,,284,23,6,
6548,0,6,,379,33,6,4
6549,0,2,,299,29,10,4
6550,0,3,,277,30,6,3
6551,0,5,,313,30,,4
6552,0,6,,369,28,6,4
6553,0,4,,283,22,6,4
6554,0,4,,285,25,6,2
6555,0,1,,211,21,6,2
6556,0,5,,351,29,,4
6557,0,4,,388,34,6,2
6558,0,5,,271,34,,4
6559,0,4,,372,29,,4
6560,0,7,,379,25,6,2
6561,0,7,,316,25,10,3
6562,1,3,,272,23,,2
6563,0,4,,334,30,10,4
6564,0,2,,229,24,6,2
6565,0,4,,347,28,,3
6566,0,6,,205,24,10,2
6567,0,5,,267,25,6,
6568,0,6,,340,32,10,4
6569,0,3,,287,23,10,2
6570,0,6,,372,37,10,4
6571,0,3,,310,30,,4
6572,1,4,,320,26,6,2
6573,0,12,,320,23,6,
6574,0,4,,393,31,6,4
6575,0,4,,285,29,6,4
6576,0,2,,269,21,6,1
6577,0,8,,366,24,10,
6578,0,3,,337,30,6,4
6579,0,4,,356,28,6,4
6580,1,3,,0,20,6,2
6581,1,,200,205,24,10,
6582,0,9,,304,32,10,
6583,0,3,,211,24,,2
6584,0,3,,305,27,10,2
6585,0,10,,329,25,10,2
6586,0,5,,321,29,6,4
6587,0,4,208,209,23,10,3
6588,0,3,,270,23,10,
6589,0,4,,319,28,10,4
6590,0,5,,312,31,8,2
6591,0,5,,300,23,6,3
6592,0,5,,321,25,6,
6593,0,3,,232,28,6,2
6594,0,6,,267,23,6,2
6595,0,9,,274,23,,4
6596,0,3,,234,37,4,2
6597,0,5,,354,30,6,4
6598,0,4,,286,27,4,5
6599,0,12,,264,30,6,2
6600,0,5,,272,30,10,2
6601,0,5,,250,28,10,2
6602,0,5,,318,23,6,4
6603,0,3,,317,30,10,4
6604,0,4,,309,26,6,5
6605,0,5,,284,24,,
6606,0,6,,316,24,6,4
6607,0,4,,292,25,10,2
6608,0,5,,354,24,6,
6609,0,4,,0,28,10,4
6610,1,4,,196,22,6,2
6611,0,6,171,323,34,,
6612,0,7,,326,33,6,4
6613,0,4,,289,25,10,2
6614,0,,,205,26,10,2
6615,0,4,,292,25,6,4
6616,0,7,,331,22,6,2
6617,0,3,,325,31,6,4
6618,0,2,,204,23,6,
6619,0,2,,293,34,4,4
6620,0,9,,325,24,6,2
6621,0,6,,251,29,6,4
6622,0,6,184,257,24,10,
6623,0,2,201,218,25,10,2
6624,0,4,,318,29,6,3
6625,1,6,,356,29,6,
6626,0,2,,228,31,,4
6627,0,,193,254,23,10,3
6628,1,,204,205,26,10,3
6629,0,4,,396,25,10,2
6630,0,6,,258,22,6,2
6631,0,5,,349,29,10,3
6632,0,4,,365,30,10,4
6633,0,5,,259,37,8,
6634,0,5,,389,27,10,4
6635,0,7,,354,29,6,4
6636,0,3,,317,26,8,4
6637,1,4,,268,24,6,3
6638,0,7,,301,24,6,4
6639,0,7,,320,23,6,2
6640,0,6,,246,20,6,
6641,0,10,,286,23,6,2
6642,0,6,,288,24,6,2
6643,0,2,,215,22,6,
6644,0,7,,351,35,6,4
6645,0,6,,304,27,6,4
6646,1,3,,213,22,,
6647,0,7,,235,29,6,4
6648,0,5,,349,35,6,4
6649,0,4,,224,28,,
6650,0,3,,266,27,10,2
6651,0,6,,330,28,6,2
6652,0,5,,318,26,6,4
6653,0,2,,266,26,10,2
6654,0,4,,357,27,,3
6655,0,4,,258,23,6,4
6656,1,1,,0,23,10,1
6657,0,6,,362,30,6,4
6658,0,4,,312,31,,5
6659,0,4,,319,32,10,4
6660,0,3,,269,29,6,2
6661,0,10,,271,22,10,1
6662,0,4,,264,24,10,2
6663,0,1,,221,26,10,2
6664,0,4,,270,27,,4
6665,0,3,208,225,23,6,3
6666,0,5,,297,29,6,4
6667,0,4,,344,30,6,4
6668,0,,,202,25,6,3
6669,0,4,,329,24,6,2
6670,0,6,,395,25,10,4
6671,0,4,,327,38,4,4
6672,0,4,,330,38,6,2
6673,0,6,,264,26,10,2
6674,0,3,,328,22,6,1
6675,0,7,,302,24,6,2
6676,0,6,,272,24,6,3
6677,0,4,208,216,24,10,4
6678,0,4,,259,34,,5
6679,0,4,,363,27,10,4
6680,0,4,,285,24,6,2
6681,0,7,,293,27,6,
6682,0,5,,291,24,10,2
6683,0,4,,319,30,6,4
6684,0,7,,316,24,10,2
6685,0,5,,291,24,10,4
6686,0,5,,391,24,10,4
6687,0,7,,343,27,6,
6688,0,3,,328,27,,4
6689,0,4,,384,34,6,3
6690,0,5,,370,28,4,4
6691,0,4,,390,28,10,4
6692,0,4,,326,28,6,4
6693,0,4,,344,24,6,4
6694,0,3,,313,30,10,4
6695,0,4,,246,23,8,4
6696,0,2,,220,24,6,
6697,0,3,,279,32,,4
6698,0,5,,349,24,6,2
6699,1,3,,234,21,6,2
6700,0,12,,312,25,10,3
6701,0,6,,340,22,,4
6702,0,6,,359,33,6,
6703,0,7,,362,34,,4
6704,0,5,,238,23,,2
6705,0,3,,326,27,,4
6706,0,10,,328,31,4,4
6707,0,2,,196,24,6,1
6708,0,3,,256,29,6,4
6709,0,9,,334,23,10,4
6710,0,4,,306,46,,4
6711,0,3,171,260,23,4,2
6712,0,4,,283,38,4,3
6713,0,3,,283,32,4,2
6714,0,4,,261,24,10,2
6715,0,7,,281,22,6,
6716,0,5,,345,24,10,
6717,0,3,,252,24,8,4
6718,0,3,,0,29,,2
6719,0,3,,352,28,6,3
6720,0,4,,295,25,6,2
6721,0,6,,319,29,6,5
6722,0,2,,313,23,6,1
6723,0,3,,314,24,6,2
6724,0,3,,298,34,,4
6725,0,,,0,23,6,3
6726,0,3,,314,36,4,4
6727,0,4,,209,23,6,2
6728,0,6,,349,25,10,4
6729,0,6,,309,49,,4
6730,0,5,,310,26,6,4
6731,0,4,,272,39,,3
6732,0,5,,306,23,6,2
6733,0,7,,282,30,10,
6734,0,4,,237,27,6,
6735,0,5,,347,30,10,4
6736,0,5,,254,23,6,
6737,0,4,,299,22,6,
6738,0,6,,352,25,10,2
6739,0,8,,307,27,10,1
6740,0,3,,385,29,10,4
6741,0,4,,354,35,8,4
6742,0,5,,291,25,6,4
6743,0,4,,240,22,4,4
6744,0,5,,251,21,6,2
6745,0,2,188,219,26,8,2
6746,0,2,188,207,22,6,3
6747,0,4,,337,24,6,
6748,0,3,,311,31,6,4
6749,0,4,,345,30,,3
6750,0,4,,320,31,6,4
6751,0,4,,300,38,,4
6752,0,7,,316,25,6,
6753,0,4,,289,21,,
6754,1,5,,0,26,6,4
6755,0,7,,309,22,,
6756,0,5,,347,27,10,3
6757,0,3,,271,31,6,4
6758,0,5,,295,30,6,4
6759,0,3,,326,28,6,4
6760,0,4,208,237,25,10,
6761,0,6,,356,37,10,4
6762,1,,,0,26,6,3
6763,0,3,,364,30,6,3
6764,0,3,,301,33,10,4
6765,0,6,,250,29,6,3
6766,0,8,,295,36,,4
6767,0,4,,364,33,6,2
6768,0,5,,306,26,6,
6769,0,6,,311,25,10,2
6770,0,3,,240,28,,4
6771,0,4,,382,28,10,4
6772,0,5,,288,27,,2
6773,0,3,,274,31,,3
6774,0,1,,203,30,6,4
6775,0,5,,372,31,6,5
6776,0,5,,349,30,6,4
6777,0,9,,301,24,6,4
6778,0,4,,300,23,6,2
6779,0,4,,355,38,,5
6780,0,3,,394,31,10,4
6781,0,3,,321,26,6,4
6782,0,5,,318,25,4,
6783,0,4,,307,26,6,4
6784,0,5,,291,24,10,4
6785,0,3,200,205,27,10,3
6786,0,3,,242,21,6,
6787,0,6,,411,31,6,4
6788,0,2,,289,24,6,1
6789,0,7,,300,25,10,4
6790,1,2,,226,30,,4
6791,0,5,,351,33,6,3
6792,0,3,,237,23,6,2
6793,0,4,,320,32,,4
6794,0,5,,268,48,,4
6795,0,2,,256,22,6,2
6796,0,3,,225,22,,4
6797,0,6,,299,31,,5
6798,0,3,,322,34,,
6799,0,3,,288,25,6,
6800,0,3,,258,24,6,1
6801,0,5,,405,30,10,4
6802,0,4,,262,26,6,4
6803,0,3,,291,27,10,2
6804,0,3,,281,32,6,4
6805,0,4,,351,30,10,5
6806,0,4,,290,27,10,4
6807,0,3,188,201,22,6,2
6808,0,8,,359,25,10,4
6809,0,2,,258,23,,
6810,0,3,,241,27,6,
6811,0,4,,321,30,6,4
6812,0,2,,212,30,10,1
6813,0,2,,295,39,,4
6814,0,4,,263,23,6,
6815,0,7,,279,35,,5
6816,0,4,,422,27,10,4
6817,0,3,,331,37,10,4
6818,0,,,220,23,10,1
6819,0,5,,420,27,6,4
6820,1,,193,0,21,10,2
6821,0,4,,306,22,6,2
6822,1,3,,239,32,6,1
6823,0,4,,287,27,6,2
6824,0,5,,370,34,10,3
6825,0,6,208,231,23,10,2
6826,0,1,,202,28,6,3
6827,0,3,,283,40,6,3
6828,0,4,,216,23,6,2
6829,0,3,171,292,26,6,2
6830,1,4,,242,28,6,4
6831,0,5,204,205,24,10,2
6832,0,3,,286,30,6,4
6833,0,5,,322,25,6,
6834,1,,,0,23,10,
6835,0,6,,292,35,,4
6836,0,4,,340,28,6,4
6837,0,5,,338,31,4,5
6838,0,3,,362,29,6,4
6839,0,2,,195,25,6,4
6840,1,2,201,235,23,6,2
6841,0,3,,258,26,10,2
6842,0,6,,343,28,6,4
6843,0,3,,384,27,10,4
6844,0,3,,289,26,6,2
6845,0,6,,288,29,10,4
6846,0,2,,191,23,4,
6847,0,6,,290,30,,4
6848,0,4,,376,30,6,3
6849,0,5,,307,31,,4
6850,0,4,,344,28,6,4
6851,0,7,,325,28,,3
6852,0,3,,317,30,,3
6853,0,8,,287,22,6,2
6854,0,1,,218,22,6,3
6855,0,3,,305,27,6,4
6856,0,3,204,231,24,10,2
6857,0,3,,274,27,6,
6858,0,4,,361,29,10,4
6859,0,5,,304,31,,
6860,1,4,200,293,34,10,2
6861,0,3,,302,27,6,4
6862,0,5,,220,27,10,3
6863,0,8,,294,26,10,4
6864,1,4,,272,24,6,3
6865,0,2,,241,24,6,2
6866,0,4,,291,33,,5
6867,0,4,,302,29,,4
6868,0,5,,249,24,10,2
6869,0,5,,351,25,6,4
6870,0,4,,328,31,6,4
6871,0,5,,347,24,6,4
6872,0,5,,310,34,,3
6873,0,5,,318,24,6,4
6874,0,7,,279,25,6,3
6875,0,4,,373,31,10,3
6876,1,3,171,249,22,6,3
6877,0,4,,264,30,8,2
6878,0,4,,290,25,6,2
6879,0,8,,292,26,10,3
6880,0,5,,378,25,6,4
6881,0,4,,300,23,10,3
6882,0,2,,261,29,6,
6883,0,4,,355,27,10,4
6884,0,4,,315,26,10,4
6885,0,2,,272,33,,4
6886,0,3,,298,22,6,
6887,1,2,184,0,22,10,2
6888,0,9,171,280,28,10,2
6889,0,4,,341,27,6,4
6890,0,5,,304,38,,4
6891,0,5,,327,32,6,2
6892,0,4,,266,27,6,
6893,0,5,,378,28,6,2
6894,0,4,,276,28,10,3
6895,0,3,,193,22,6,4
6896,0,5,,340,33,10,4
6897,0,4,,325,27,8,4
6898,0,6,,277,27,6,2
6899,0,2,,280,26,6,3
6900,0,4,,335,25,6,3
6901,0,4,,366,30,6,4
6902,0,3,,341,33,10,4
6903,0,6,,232,29,,4
6904,0,5,,383,42,8,4
6905,0,6,,288,24,6,1
6906,0,5,,375,27,,4
6907,1,2,171,0,23,6,3
6908,0,4,,317,29,4,3
6909,0,,,0,36,,4
6910,0,2,,273,29,6,4
6911,0,3,,257,25,8,2
6912,1,4,,265,24,10,2
6913,0,4,,295,31,,4
6914,0,5,171,240,21,6,2
6915,0,7,,321,30,6,2
6916,0,8,,400,23,6,2
6917,0,5,,362,29,6,3
6918,0,4,,266,31,,3
6919,0,4,,322,28,4,4
6920,0,3,,308,26,10,3
6921,0,3,193,211,24,10,2
6922,0,5,,334,29,,2
6923,0,5,,277,35,,4
6924,0,5,,294,27,6,3
6925,0,5,,372,24,6,4
6926,0,3,,282,27,6,4
6927,0,4,,367,27,6,4
6928,1,2,208,241,25,10,2
6929,1,3,,281,35,6,2
6930,0,4,,342,26,,
6931,0,2,184,205,26,10,
6932,0,3,,321,33,4,4
6933,0,4,204,212,25,10,1
6934,0,4,,351,23,6,4
6935,0,5,,331,41,6,4
6936,0,6,,356,29,,4
6937,1,3,,238,30,6,4
6938,0,,,196,21,6,2
6939,0,4,,326,29,,4
6940,0,7,,314,28,,4
6941,0,4,,322,40,,1
6942,0,1,,0,22,,3
6943,0,6,,300,27,10,4
6944,0,4,,260,34,,4
6945,0,3,,245,23,6,2
6946,0,7,,379,26,6,4
6947,0,4,,299,34,10,4
6948,0,3,208,207,28,10,
6949,1,3,,213,23,6,
6950,0,4,,319,25,6,2
6951,0,4,,274,32,10,2
6952,0,2,,207,24,6,1
6953,0,4,,320,25,6,2
6954,0,3,,283,26,10,4
6955,0,5,171,251,30,10,2
6956,0,4,184,271,25,6,
6957,0,9,,356,35,10,4
6958,0,3,,289,23,10,4
6959,0,6,184,218,24,10,
6960,0,3,,352,30,4,3
6961,0,5,,332,29,6,4
6962,0,4,201,253,26,4,2
6963,0,18,,363,40,,4
6964,0,7,,260,29,,5
6965,1,3,,328,21,6,2
6966,1,6,,307,23,10,2
6967,1,4,,327,25,6,3
6968,0,6,,268,26,10,2
6969,0,5,,336,27,10,4
6970,0,8,,314,27,10,4
6971,0,4,,288,23,6,1
6972,0,6,,342,26,10,2
6973,1,7,,320,22,6,1
6974,0,4,,309,28,8,3
6975,0,5,,335,24,6,4
6976,0,2,,331,28,6,4
6977,0,3,,284,25,6,3
6978,0,6,,354,26,,5
6979,0,8,,261,25,,2
6980,0,6,,309,27,10,4
6981,0,4,,334,24,10,2
6982,0,4,,268,25,6,4
6983,0,5,,357,40,,3
6984,0,7,,399,25,6,4
6985,1,3,,251,26,,4
6986,0,8,,340,28,10,4
6987,0,4,,268,29,,4
6988,0,6,171,290,22,6,
6989,0,4,,296,33,4,4
6990,0,6,,257,26,,2
6991,0,7,,382,29,6,2
6992,0,6,,353,28,10,4
6993,0,5,,340,26,,4
6994,0,5,,390,26,10,4
6995,0,6,,393,25,6,4
6996,0,5,,351,23,,4
6997,0,3,171,319,27,10,3
6998,0,5,,266,30,10,4
6999,0,4,,282,41,4,4
7000,0,6,,375,30,6,4
7001,0,3,,331,28,10,4
7002,1,1,201,214,23,10,3
7003,0,4,,331,32,6,2
7004,0,6,,380,24,6,4
7005,0,4,,390,30,6,5
7006,0,2,,198,27,6,3
7007,0,5,,327,28,,3
7008,0,4,,354,23,6,2
7009,0,5,,262,22,6,
7010,0,5,,318,32,6,3
7011,0,5,,358,28,6,4
7012,0,4,,331,32,6,4
7013,0,8,,305,23,6,
7014,0,4,,0,29,6,4
7015,0,6,,392,31,10,4
7016,0,2,,206,26,6,4
7017,0,4,,318,24,10,4
7018,0,7,171,356,31,6,3
7019,1,3,,250,30,,2
7020,0,8,,234,33,,4
7021,1,4,171,327,28,10,4
7022,0,5,,347,30,10,
7023,0,4,,357,33,,2
7024,0,5,,354,28,6,4
7025,0,5,,299,33,6,4
7026,0,4,,340,24,6,1
7027,0,5,,239,31,6,4
7028,0,3,,282,30,,4
7029,1,3,,272,24,10,4
7030,0,5,171,263,29,6,2
7031,0,3,,313,31,6,4
7032,1,3,,218,23,10,
7033,0,3,,345,31,6,4
7034,0,7,208,221,25,6,2
7035,0,4,,348,26,6,4
7036,0,4,,395,36,6,
7037,0,5,,351,24,6,4
7038,0,6,,316,35,,5
7039,0,7,,228,51,,4
7040,0,3,,339,26,6,4
7041,0,5,,210,24,6,
7042,0,4,,253,27,6,2
7043,0,3,,308,35,,4
7044,0,4,,273,30,4,2
7045,0,5,,364,31,10,4
7046,0,7,,344,24,10,4
7047,0,5,,193,38,6,3
7048,0,3,204,221,25,10,2
7049,0,5,,346,29,6,4
7050,0,4,,246,25,6,2
7051,0,3,,257,27,,4
7052,0,4,,297,27,,3
7053,0,5,,326,29,,3
7054,0,7,,403,35,10,4
7055,0,3,,295,45,4,4
7056,0,3,,323,37,,4
7057,0,4,,324,35,,2
7058,0,4,,354,35,14,4
7059,0,7,,287,35,10,4
7060,0,4,,334,27,10,4
7061,0,3,,258,25,6,4
7062,0,3,,318,33,6,4
7063,0,4,,213,24,6,4
7064,0,5,,376,28,6,2
7065,0,5,,302,24,6,2
7066,1,5,,210,25,10,1
7067,0,6,,266,34,6,4
7068,0,5,,324,27,10,4
7069,1,5,171,252,21,6,2
7070,0,3,,230,35,10,5
7071,0,5,,289,28,10,4
7072,0,3,,383,29,10,4
7073,1,7,,258,32,10,4
7074,0,7,,395,30,6,3
7075,0,7,,239,43,,5
7076,0,5,,256,30,6,1
7077,0,4,,342,22,6,
7078,0,6,,296,29,6,4
7079,0,6,,396,26,6,4
7080,0,1,,211,23,10,2
7081,0,1,,224,22,6,
7082,0,6,,304,25,6,2
7083,0,3,,343,27,10,4
7084,0,4,,328,36,4,4
7085,0,7,188,245,24,10,
7086,0,2,201,209,25,10,
7087,0,5,,266,23,10,
7088,0,12,,285,24,6,2
7089,0,4,,353,25,10,4
7090,0,8,,269,21,6,
7091,0,5,,263,21,6,4
7092,1,6,,292,37,6,4
7093,0,4,,293,24,6,2
7094,0,6,,382,27,10,4
7095,1,3,,323,39,,5
7096,1,3,,231,24,10,4
7097,0,4,,287,28,6,2
7098,0,9,,318,30,6,
7099,0,2,,234,31,10,3
7100,0,3,,0,22,6,3
7101,0,4,,238,22,,2
7102,1,3,,334,24,6,3
7103,0,6,,383,24,10,3
7104,0,1,,193,22,6,4
7105,0,4,,309,35,8,3
7106,0,7,,335,38,8,4
7107,1,1,,220,24,10,4
7108,0,6,,366,27,10,4
7109,0,5,,301,29,6,4
7110,0,6,,235,24,6,
7111,0,3,204,223,21,6,
7112,0,5,,333,27,10,4
7113,1,7,,292,24,6,
7114,0,5,,322,22,6,3
7115,0,3,,260,34,4,3
7116,0,4,,316,25,6,5
7117,0,4,,361,31,8,4
7118,0,5,,327,40,6,4
7119,0,5,,400,32,10,4
7120,0,9,,397,24,6,3
7121,0,5,171,284,25,,4
7122,0,3,,303,41,,4
7123,0,2,,282,25,6,
7124,0,4,,271,46,,4
7125,0,8,184,222,21,6,2
7126,0,,33,193,26,6,4
7127,0,3,,310,33,6,2
7128,0,3,,329,29,10,4
7129,0,5,,331,26,6,
7130,0,4,,366,27,10,4
7131,0,6,,400,26,10,4
7132,1,6,,293,26,6,4
7133,0,1,,214,24,10,4
7134,1,1,,217,23,6,
7135,0,5,,338,23,6,3
7136,0,4,,328,33,4,4
7137,0,2,,222,22,10,
7138,1,3,,249,27,6,
7139,0,3,,294,36,,4
7140,0,6,,332,24,6,2
7141,1,2,,211,23,6,
7142,0,6,,193,23,6,2
7143,0,3,,264,26,,3
7144,0,3,,324,32,6,2
7145,1,5,200,219,21,6,2
7146,0,5,,320,31,6,3
7147,0,3,,244,33,,4
7148,0,4,,326,32,4,4
7149,0,6,,258,26,10,2
7150,0,10,,395,48,,4
7151,1,2,,247,31,6,3
7152,0,4,,0,31,,5
7153,0,3,,116,31,10,4
7154,0,5,,343,28,6,4
7155,0,7,,356,29,10,
